"행정구역별(1)",행정구역별(2),2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024
"울산광역시",울주군,31948,15496563,151857,91351,60506,0,31876,15521003,151990,89555,62436,0,32280,15901091,156921,91629,65291,0,33570,16529789,157720,90829,66890,0,34963,16776483,157924,92583,65341,0,35506,18045688,168714,103538,65175,0
"세종특별자치시",소계,24046,23264589,200154,102071,38234,59849,24016,23762305,204242,104062,37889,62290,24469,25813695,220213,110499,39564,70150,25311,26942777,253678,134305,42002,77371,26189,27941447,256229,139743,41353,75132,26383,29526212,281088,163630,40249,77209
"경기도",소계,869009,818534530,8797318,4274059,3215318,1307940,870085,834420879,8787631,4277320,3154231,1356080,880145,866327192,9167600,4482650,3254202,1430747,914180,901238268,9943979,5002005,3414605,1527369,941989,937859568,9832926,5141294,3222091,1469541,973141,942018027,10310326,5630383,3174753,1505190
"경기도",수원시 장안구,14341,13312784,171867,72303,72845,26719,14098,13233569,167117,70340,69635,27142,13985,13317074,170677,72670,70120,27888,14041,13716858,178587,75099,74590,28897,14148,13913293,169207,75432,67037,26738,14170,14281109,180264,86193,66904,27167
"경기도",수원시 권선구,17776,18935562,216995,88080,94040,34875,17399,19280867,215755,88599,91416,35740,17373,19880593,220315,92253,92580,35482,17540,20283820,232441,98404,97244,36792,17748,21138118,221683,97813,88458,35411,18032,21725605,233738,109954,88066,35718
"경기도",수원시 팔달구,14477,11887452,163023,77757,76961,8306,14080,11803441,154607,73368,72779,8461,13985,12335659,158879,75777,73404,9699,13850,12377263,165351,77565,76905,10881,13893,13156550,161243,81067,69170,11006,13845,13435567,165315,85137,68326,11852
"경기도",수원시 영통구,7909,22442559,316089,166040,72165,77885,7938,25987506,317301,167257,70066,79979,8059,26627274,333068,177241,72397,83429,8106,27042497,352323,184116,81052,87155,8235,28929289,356198,188743,84546,82909,8264,28162463,373459,206347,83893,83219
"경기도",성남시 수정구,21916,11378033,153493,60256,80296,12941,21887,11716012,152391,59827,79011,13553,21221,12491429,158856,61304,79684,17868,20621,12814520,173019,75641,79672,17706,20745,13413980,177574,80009,76767,20798,20793,14050448,180838,87867,71843,21128
"경기도",성남시 중원구,15117,11201033,151368,66185,80402,4781,15100,11238388,149703,65287,79476,4940,15039,11444467,153627,67513,79954,6160,14500,11502625,156518,69381,80697,6441,12893,12107774,152385,71308,72566,8511,12640,12090846,151529,73442,69153,8933
"경기도",성남시 분당구,11077,59732823,455606,224629,74110,156867,11116,59879779,446799,221799,69723,155277,11309,60619673,457810,231121,68606,158083,11417,61830281,477908,242574,69082,166252,11569,62165855,472275,250229,66726,155319,11811,37685732,491688,274742,64609,152337
"경기도",의정부시,21538,21907718,277627,115114,151232,11281,21273,22217948,271002,111883,146730,12388,21096,23012752,277615,113738,150450,13427,21360,23841082,297555,125002,158344,14208,21378,24817333,289653,130831,145027,13794,21370,24756105,295127,138369,139728,17029
"경기도",안양시 만안구,12830,12047020,156078,65405,84984,5689,12674,12075906,149981,63831,80957,5192,12282,12137287,151462,65488,81068,4905,12172,12616509,156882,66858,84780,5245,11978,12782483,149081,68579,75851,4650,12075,12806364,158141,77985,75452,4703
"경기도",안양시 동안구,8116,19957514,225810,112233,56384,57193,7760,19817843,226326,117405,52465,56456,7281,19925098,237257,130981,50260,56017,7391,20515158,250250,141740,51838,56672,7449,20871565,250073,148995,47997,53081,7466,19812488,261999,159469,47604,54926
"경기도",부천시,39203,48330448,518278,225056,223425,69798,38812,48814710,508815,220023,218105,70687,38502,49677832,517425,224931,219168,73326,38621,50510124,547518,240606,229332,77581,38369,51565534,518167,243062,204256,70849,-,-,-,-,-,-
"경기도",부천시 원미구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17409,26189691,280608,139351,87447,53810
"경기도",부천시 소사구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10607,11785871,136971,60816,64953,11202
"경기도",부천시 오정구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10336,8806784,110033,56733,50110,3190
"경기도",광명시,12412,16486452,180678,78922,87076,14680,11704,15039695,172086,76032,80133,15920,10409,14815234,167954,77538,74392,16024,10082,15528680,179235,83151,75504,20580,9225,15640812,175117,84027,70997,20093,8544,15320962,175681,87206,68528,19947
"경기도",평택시,49931,38667626,386893,202695,167652,16546,50059,39625312,405920,218801,166876,20244,51191,42090715,444794,241095,177776,25923,53567,44792781,509085,287436,190586,31063,55685,46984442,526683,307265,184848,34570,57527,50444755,556643,334049,184253,38342
"경기도",동두천시,9356,5130376,62888,28159,34729,0,9330,5141532,62038,27734,34304,0,9435,5262925,63878,28156,35722,0,9673,5409191,68196,29403,38793,0,9970,5505375,64373,29582,34790,0,10110,5679436,65597,30259,35338,0
"경기도",안산시 상록구,18201,16257566,214267,83907,113033,17327,18146,16770366,210853,81553,108663,20637,18111,17269776,212761,83574,108485,20701,18359,17441371,224016,89235,113295,21486,18454,17547309,209835,89462,101424,18949,18594,17617582,221950,102465,100241,19244
"경기도",안산시 단원구,16163,22008504,232131,113531,87556,31044,16055,22339532,228326,110915,83819,33592,16024,22588851,233033,114168,84082,34783,16557,22980809,246250,121733,87461,37056,17071,23513356,236167,122545,80430,33192,17563,25139417,244709,130755,80803,33151
"경기도",고양시 덕양구,19809,22516883,267311,119052,78684,69575,19835,23139950,269323,118736,78580,72007,20291,24251431,287642,126489,82421,78732,20976,25362756,310787,135753,87610,87424,21669,27262642,306961,141315,82563,83083,22341,29228319,320375,156731,80135,83509
"경기도",고양시 일산동구,18353,21346377,246307,125976,50753,69578,18360,21593362,246176,124347,49873,71956,18516,21957834,254272,129839,51028,73406,18988,22361387,269374,139205,52633,77537,19178,22613340,261463,140780,50306,70377,19856,22579877,263660,146220,50840,66600
"경기도",고양시 일산서구,11262,16749835,190729,85376,37698,67655,11304,16914589,187304,82844,36574,67885,11373,17017286,191313,85595,36849,68868,11555,17125571,196200,87053,37380,71767,11747,17273371,187664,88418,34358,64888,11939,17299625,187235,91784,33349,62103
"경기도",과천시,3168,3208564,49807,23065,17536,9206,3119,3169048,45506,20057,15965,9484,3214,3778371,50264,21532,16101,12631,3448,4272049,56889,25494,16502,14894,3480,4769547,59587,28173,15883,15531,3522,5879173,70910,35345,15864,19702
"경기도",구리시,9073,10217311,130691,57830,67191,5671,8981,10344438,126664,56177,64675,5812,8614,10362530,127839,56551,65548,5740,8458,10471042,131133,60218,66015,4901,8365,11093494,130629,62380,61753,6496,8376,10932978,131960,66030,58631,7299
"경기도",남양주시,40739,35462678,392396,177392,194416,20588,41058,36267191,395126,177869,194178,23079,41619,38754311,422648,186112,208642,27894,43639,40715696,456778,213184,217335,26259,44685,42169055,462243,217453,208042,36747,46227,43599305,472093,234430,199168,38495
"경기도",오산시,10588,12309607,140266,67940,49416,22910,10637,12485050,141859,68374,49061,24424,10803,12787971,147046,72040,50852,24154,11031,13074542,156140,76553,53315,26273,11214,13880753,152273,78077,49655,24541,11625,15369661,162935,86207,50451,26277
"경기도",시흥시,20041,29967654,286741,119556,141379,25807,20175,30704480,286316,116855,139050,30410,20567,33137111,305318,123144,144753,37421,21214,34392136,345939,154084,151750,40105,21610,35844763,333953,157827,138461,37664,22374,35436339,361589,182545,138422,40622
"경기도",군포시,8231,17896271,157457,68390,47863,41204,8248,18127741,166984,77662,47534,41789,8239,18354654,172340,81893,48527,41921,8278,18697788,181705,88504,49894,43307,8334,18879965,175786,90124,47242,38420,8444,15444121,176534,92658,47450,36426
"경기도",의왕시,6091,8372692,106287,50796,39138,16353,5834,8485255,105176,51930,37039,16207,5321,8580554,107842,53575,36624,17643,5473,9014212,116372,59332,38760,18281,5483,9443361,114331,61106,36569,16656,5407,9818662,116775,64835,35766,16174
"경기도",하남시,13090,16479717,157328,71088,53378,32862,13073,17584459,162283,71573,52496,38214,13184,19488894,173760,75495,53944,44321,13594,21188137,212320,108567,56169,47584,13686,22256447,215892,110664,54646,50582,13785,22747113,230714,122269,52513,55932
"경기도",용인시 처인구,31649,17382393,187498,109467,78032,0,31765,17771636,185914,108142,77772,0,32871,18681590,197722,113250,84472,0,35177,20436242,231938,139462,92476,0,36793,21593814,232167,144869,87299,0,38320,23489332,250494,163384,87110,0
"경기도",용인시 기흥구,13956,26623120,350599,184583,85815,80201,14174,27832139,355660,190555,83484,81622,14391,28338006,365803,198369,85329,82104,14924,29068691,415779,239184,89307,87288,15298,29286926,406660,241090,86819,78751,15649,30355028,414731,250144,86586,78001
"경기도",용인시 수지구,6877,20013204,216591,95939,31537,89115,6963,20241669,220107,96467,30083,93557,7196,20750578,223222,99885,30102,93235,7574,21028106,235291,106535,31251,97505,7900,21319392,227748,108239,29991,89518,8193,21640308,231017,114476,29831,86711
"경기도",파주시,41472,28148094,280600,140668,104158,35774,41977,28644169,279448,139155,103660,36633,43326,30370690,297194,148073,108512,40609,46053,32346465,324793,163726,116541,44526,48401,34381806,320256,169460,109342,41455,50713,37147315,341266,188942,104454,47870
"경기도",이천시,30533,17613173,151648,91494,60154,0,30913,17934057,151936,90915,61021,0,31549,18579774,156527,93064,63463,0,33147,20007114,168052,100977,67075,0,34848,21011015,182393,118351,64042,0,36281,23556584,206932,145648,61283,0
"경기도",안성시,29948,14030609,128354,78856,49498,0,30042,14240164,126655,77240,49415,0,30557,15007328,133858,80110,53748,0,31826,15874171,146326,89653,56673,0,32899,16687605,146147,90129,56018,0,34107,18686249,158691,101333,57358,0
"경기도",김포시,26462,25619683,255296,125433,87809,42054,26950,26443711,261975,129009,88824,44141,28141,28952196,283867,139349,94812,49706,30159,30240884,322314,170443,99219,52653,31641,31491037,319935,172634,94241,53060,34059,33401950,331725,184789,92993,53943
"경기도",화성시,60154,56980287,535759,287420,127132,121206,60774,58438134,545535,294257,126518,124760,62720,62269977,597466,314890,144869,137708,65885,66232921,671542,364195,153462,153885,68767,70335028,684273,371514,161946,150813,73683,76202518,769264,438639,168327,162298
"경기도",광주시,34074,20571917,238217,116366,121850,0,34329,20816114,243790,118358,125432,0,35064,21256281,253466,123538,129928,0,37032,22492917,269896,134815,135081,0,38666,23582333,265790,136542,129248,0,40540,25168676,272842,147621,125221,0
"경기도",양주시,19499,13030060,128326,67091,49616,11619,19800,13456967,131752,67332,51621,12799,20562,14374446,136408,71460,54011,10938,21988,15350207,161516,86821,59530,15165,23465,17659943,172167,92785,58295,21087,25079,19892705,188930,104741,56856,27333
"경기도",포천시,34432,11221755,95371,68057,27314,0,34663,11397325,94910,66689,28221,0,35207,11755853,98609,69373,29236,0,37072,12368844,105879,73988,31891,0,38654,12959691,101036,71884,29152,0,40986,14177975,107143,78179,28963,0
"경기도",여주시,22491,8058209,73500,47613,25888,0,22797,8173952,72760,47138,25622,0,23562,8412606,74737,48242,26495,0,24991,9063948,81128,53570,27558,0,26954,9934927,82966,55764,27202,0,28262,10744333,88391,62183,26208,0
"경기도",연천군,12827,2686135,25933,17149,8784,0,12807,2744452,25511,16105,9406,0,12886,2844681,25868,16354,9514,0,13455,3069643,29359,19013,10346,0,13804,3227913,28408,18442,9966,0,14208,3497779,30317,19759,10558,0
"경기도",가평군,19562,4751371,50651,39777,10242,632,19577,4799194,50409,38630,10686,1093,19811,4909407,50925,39407,11518,0,21136,5253660,55726,43513,12212,0,22541,5561514,55867,43865,12002,0,23616,6104542,58500,46147,12353,0
"경기도",양평군,34268,7593463,70562,57413,13148,0,34499,7689227,69534,56251,13283,0,35259,7856193,72230,57474,14756,0,39251,8525570,75667,60220,15447,0,43101,9286818,76622,60462,16161,0,44393,9826339,81016,64205,16812,0
"강원도",소계,285503,107299106,952768,647688,305081,0,285372,108947043,938479,634106,304373,0,288043,111814137,981312,649391,331922,0,298569,116580025,1053811,710885,342926,0,309218,120121006,1063085,718348,344737,0,315014,124377193,1118331,774401,343930,0
"강원도",춘천시,34683,18190531,212072,114871,97200,0,34557,18224974,205289,111771,93518,0,34639,18886923,215986,113814,102172,0,35753,19834763,225263,121983,103280,0,36718,20351234,226125,124772,101353,0,36983,20611931,230545,133155,97390,0
"강원도",원주시,41786,25711733,244675,132221,112453,0,41759,26140525,242636,129128,113508,0,42143,27016325,259261,137922,121339,0,42841,27741041,274130,150318,123812,0,43835,28508775,275541,152893,122648,0,44796,29355065,283354,163891,119463,0
"강원도",강릉시,36416,14921804,115399,82461,32937,0,36409,15172945,116132,81727,34405,0,36600,15543937,120443,83100,37343,0,37886,16041162,128791,90167,38623,0,38475,16307687,128724,90310,38414,0,39266,16247363,140938,100392,40546,0
"강원도",동해시,12606,5953830,40844,31793,9050,0,12651,6107592,42028,32164,9864,0,12800,6205835,43840,32054,11786,0,13048,6374262,46645,34659,11986,0,13363,6467632,48780,37108,11671,0,13489,6790618,55929,43613,12316,0
"강원도",태백시,7720,2526026,15592,15592,0,0,7680,2537851,15389,15389,0,0,7692,2555287,15772,15772,0,0,7896,2632050,16739,16739,0,0,7971,2638479,16861,16766,95,0,8018,2808665,18088,17361,727,0
"강원도",속초시,10433,6605854,56101,35617,20484,0,10414,6746182,55898,34772,21126,0,10427,6436980,59514,35830,23684,0,10603,6762726,65603,40580,25023,0,10786,6825497,67076,41724,25352,0,10876,7107915,72577,45805,26772,0
"강원도",삼척시,13515,4113423,25516,21565,3951,0,13448,4108576,25846,21647,4199,0,13450,4152003,26731,22170,4561,0,13907,4413778,37125,32108,5017,0,14298,4569819,37245,31974,5271,0,13967,4729716,39554,34128,5426,0
"강원도",홍천군,17955,4119107,45632,35141,10491,0,18071,4190607,44250,33537,10712,0,18449,4384589,45936,34125,11811,0,19756,4677025,49065,36762,12303,0,21172,4874982,48838,36408,12431,0,21672,5252628,50434,38275,12159,0
"강원도",횡성군,14583,4401735,27529,23585,3943,0,14682,4466871,27504,23469,4035,0,14919,4565123,28260,23863,4398,0,15837,4771154,29612,25119,4493,0,17333,5002144,29569,24992,4577,0,18032,5240026,30331,25704,4627,0
"강원도",영월군,13830,2833730,19175,16056,3119,0,13749,2848060,19156,15973,3184,0,13829,2949525,20292,16323,3969,0,14325,3059862,21166,16980,4186,0,14955,3129547,21091,16861,4230,0,15274,3182738,22214,17993,4221,0
"강원도",평창군,16008,3843276,35433,35433,0,0,16044,4004869,34899,34899,0,0,16167,4047483,32770,32770,0,0,16858,4240279,34964,34964,0,0,17865,4673454,34482,34482,0,0,18311,4925767,37888,37888,0,0
"강원도",정선군,13317,2796409,27569,19353,8217,0,13274,2833467,25156,18482,6674,0,13297,2862960,25403,18565,6838,0,13738,2966226,28921,19984,8938,0,14013,3020501,31505,19993,11512,0,14200,3338541,34351,21287,13064,0
"강원도",철원군,11357,2767844,20281,20281,0,0,11423,2843573,19779,19779,0,0,11569,2960111,19762,19762,0,0,11939,3126635,19627,19627,0,0,12354,3252372,19706,19706,0,0,12592,3429977,20192,20192,0,0
"강원도",화천군,6940,1276257,9849,9849,0,0,6941,1304190,9372,9372,0,0,7088,1346568,9489,9489,0,0,7437,1517477,9926,9926,0,0,7714,1557098,9760,9760,0,0,8127,1735548,10410,10410,0,0
"강원도",양구군,5143,1225660,9263,9263,0,0,5197,1257249,8549,8549,0,0,5354,1330338,8550,8550,0,0,5675,1423694,8918,8918,0,0,5937,1452616,8964,8964,0,0,5938,1454877,8866,8866,0,0
"강원도",인제군,8965,1677652,15452,15452,0,0,9007,1735354,14594,14594,0,0,9072,1827965,14872,14872,0,0,9336,1919701,16116,16116,0,0,9791,2158952,15865,15865,0,0,10058,2370204,16333,16333,0,0
"강원도",고성군,10359,1964705,15448,13751,1696,0,10190,1990980,15130,13580,1550,0,10484,2205827,16691,14701,1990,0,11145,2448753,20352,17840,2512,0,11604,2632990,22193,18004,4189,0,11991,2831211,23050,19378,3672,0
"강원도",양양군,9890,2369528,16941,15402,1539,0,9876,2433177,16873,15274,1599,0,10065,2536359,17741,15709,2032,0,10589,2629438,20848,18094,2754,0,11032,2697228,20759,17766,2993,0,11424,2964401,23279,19731,3548,0
"충청북도",소계,264173,107912343,982665,588098,340810,53757,263471,109963563,971482,580211,337263,54008,264985,114094338,1011405,597978,354824,58604,275832,119198353,1085581,654772,368323,62487,285063,124267752,1074957,661159,357630,56168,287107,129142233,1106616,706532,345556,54528
"충청북도",청주시 상당구,22019,10213817,99042,54335,31177,13530,21894,10544311,98465,53613,30446,14406,21890,11413857,104024,55052,31688,17284,22516,11795719,113794,62424,32861,18509,22969,12371748,111672,62625,31803,17243,23036,12473413,117003,69479,30747,16777
"충청북도",청주시 서원구,20004,12552039,136981,74753,36050,26179,19928,12614710,133138,72568,34641,25928,19895,12882014,134046,72345,35786,25914,19946,13248679,140261,75497,36924,27840,19536,13254977,134564,75240,34827,24497,19337,12896829,136141,79227,33330,23584
"충청북도",청주시 흥덕구,24695,19354650,190474,96529,79897,14049,24424,19899329,187813,96848,77291,13673,24227,20712264,196807,101559,79843,15406,25274,21509513,209893,110863,82893,16137,25903,22388961,206604,113251,78924,14428,26497,23823725,215651,123861,77624,14166
"충청북도",청주시 청원구,21538,12653210,131048,71083,59964,0,21458,12825631,128915,70460,58454,0,21693,13180028,132761,72244,60517,0,22606,13524952,140046,76768,63278,0,23126,14039793,137237,77170,60067,0,23637,14731083,138423,80943,57480,0
"충청북도",충주시,39344,14822490,137366,83189,54178,0,39228,15213184,136475,81110,55365,0,39405,15797499,142291,82761,59530,0,40482,16264699,150737,89798,60939,0,41645,16963304,151153,90291,60862,0,41836,17348792,152532,94850,57682,0
"충청북도",제천시,25612,8510861,72834,47879,24954,0,25680,8656867,74015,48279,25736,0,25927,8757693,77162,50074,27088,0,27501,9131309,83990,55838,28153,0,28530,9320766,83403,56310,27093,0,28796,9600057,83465,57869,25596,0
"충청북도",보은군,11253,2249395,13244,12177,1066,0,11302,2284403,13042,11798,1244,0,11421,2419462,13437,12147,1290,0,11971,2595066,14732,12967,1765,0,12607,2740367,14748,13080,1668,0,12427,2752244,15231,13504,1726,0
"충청북도",옥천군,16750,3336909,23112,18735,4376,0,16632,3344380,22758,18297,4462,0,16747,3501463,23721,18875,4846,0,17608,3722529,25388,20324,5064,0,18200,3875131,25193,20308,4884,0,18072,3969685,26151,21201,4951,0
"충청북도",영동군,14799,2773350,18335,14536,3799,0,14792,2793671,17947,14209,3738,0,14960,2863275,18225,14283,3942,0,15712,3071716,19332,15300,4032,0,16946,3250331,19858,15630,4228,0,16739,3252569,21157,16702,4456,0
"충청북도",증평군,5466,2332466,22003,12602,9401,0,5508,2402635,21618,12247,9370,0,5532,2497298,23022,13089,9933,0,5791,2703813,24884,14565,10319,0,5931,2817046,25049,14885,10164,0,5850,2882774,24866,15296,9570,0
"충청북도",진천군,14615,6163579,45793,29316,16477,0,14570,6239787,44966,28560,16405,0,14769,6606752,49371,30744,18626,0,15623,7240273,58709,39303,19406,0,16164,7801874,59382,40338,19044,0,16286,8437972,62898,44120,18778,0
"충청북도",괴산군,13457,2363214,17096,15553,1543,0,13427,2396237,16964,15288,1676,0,13556,2444594,17560,15699,1862,0,14412,2623918,18773,16829,1944,0,15518,2800835,19994,16717,3277,0,15740,2987763,20300,17054,3246,0
"충청북도",음성군,23380,8294005,56687,41377,15310,0,23446,8459546,57046,41115,15931,0,23796,8729831,60137,42916,17221,0,24902,9403217,65380,47522,17859,0,26082,10187047,66701,48913,17788,0,27103,11518279,70946,53659,17287,0
"충청북도",단양군,11240,2292358,18649,16032,2617,0,11183,2288872,18321,15818,2503,0,11167,2288308,18841,16189,2653,0,11487,2362948,19661,16774,2887,0,11906,2455572,19400,16400,3000,0,11751,2467049,21852,18768,3084,0
"충청남도",소계,332929,142106651,1266822,747538,487879,31405,333903,144614362,1263177,739003,493868,30305,338425,149450353,1316971,772311,510793,33867,351903,156194271,1423515,836744,549285,37486,366070,164356495,1427655,868988,521021,37645,369436,175224806,1529472,967469,522355,39649
"충청남도",천안시 동남구,30221,18429957,197140,106357,86319,4463,30190,18654273,191374,104173,82793,4408,30467,19120299,196899,108231,84138,4530,30978,19458470,213202,117821,90654,4728,31707,20500838,210419,120582,85580,4257,32423,21336717,211209,121989,85103,4117
"충청남도",천안시 서북구,22567,25430669,251705,124360,116523,10822,22709,25941582,250955,123790,116093,11072,22932,26745459,264384,132316,120279,11789,23546,27390289,279161,138383,128050,12729,24307,28517377,271501,141936,117927,11638,25274,30874996,278998,151398,116334,11267
"충청남도",공주시,24933,7350704,63036,42114,20922,0,25033,7452399,61724,40950,20774,0,25283,7615789,63234,41477,21757,0,26272,7971640,66853,43907,22945,0,27572,8270309,66414,44872,21542,0,27834,8457102,68997,47622,21375,0
"충청남도",보령시,17391,6120299,52607,36100,16507,0,17453,6284455,52472,35115,17357,0,17618,6406842,54288,35944,18344,0,18473,6800154,59853,39687,20166,0,19495,7114580,59774,40544,19230,0,19980,7441869,65194,45698,19496,0
"충청남도",아산시,31422,21848794,201533,108867,83669,8997,31849,22497980,198248,106739,84243,7265,32793,23523100,210976,113457,88390,9130,34770,25438861,233011,125941,95803,11267,36637,27393056,236285,133279,91323,11684,37751,31235261,273190,164401,95712,13078
"충청남도",서산시,25048,11585256,98382,57315,41067,0,25225,11800497,101946,57772,44174,0,25667,12184892,105769,60474,45295,0,26730,12653582,115300,67965,47335,0,27806,13088549,114069,68975,45095,0,28015,13568143,119235,73797,45438,0
"충청남도",논산시,31019,7749926,60911,40383,20528,0,30928,7843228,60700,39789,20911,0,31250,8055273,62987,41550,21437,0,32361,8402431,67288,44585,22703,0,32903,8568994,65227,44265,20963,0,32691,8733818,66836,47133,19704,0
"충청남도",계룡시,2283,2415903,28624,11933,16692,0,2298,2444451,28419,11984,16434,0,2354,2539522,29017,12561,16457,0,2454,2687992,31230,13314,17916,0,2575,2904368,33068,14631,18436,0,2634,3071016,33417,16454,16963,0
